стимул,лемма,частота,часть речи стимула,часть речи ассоциации,st_arousal,st_dominance,st_valence,st_abstract,ass_arousal,ass_dominance,ass_valence,ass_abstract,RuWordNet,общая ЛСГ,FB_точные примеры,Dice Score,Delta P,PMI,Wu Palmer,косинусное сходство_Sentence‑BERT,тип связи;;
близкий,дорогой,3,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,3.733333333333333,3.8,3.55813953488372,2.765135,,прилагательные: качественные, ,0.01385041551246537,0.009578954361827948,4.47442571445428,0.5,0.8081710338592529,парадигматический;;
близкий,мама,3,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,4.3125,3.6875,4.959183673469385,1.613636363636364,, , ,0.005439709882139619,0.004796003329207404,2.299955280883299,0.0,0.6393197774887085,синтагматический;;
близкий,брат,2,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,3.333333333333333,4.1,4.565217391304345,1.9,,предметные имена: лица, ,0.01699235344095157,0.01868849639955906,3.870184151238241,0.0,0.7063480615615845,синтагматический / тематический;;
близкий,семья,2,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,3.939393939393939,4.393939393939394,4.67,2.075471698113208,,предметные имена: лица, ,0.01451905626134301,0.02173745449359776,3.365932511562896,0.0,0.6211283802986145,синтагматический / тематический;;
близкий,берег,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.4,3.066666666666667,3.88,1.8125,, , ,0.002801120448179272,0.001571015613632396,2.205204669897762,0.0,0.6414874196052551,синтагматический;;
близкий,верный,1,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,4.058823529411764,3.970588235294118,4.565217391304345,3.0,,прилагательные: качественные, ,0.007682458386683738,0.005447515261790083,3.398808667809585,0.5,0.8226649761199951,парадигматический;;
близкий,вид,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.833333333333333,2.933333333333333,3.576086956521735,2.85,, , ,0.001254705144291092,-0.0002095138915625015,-0.1433176350013135,0.0,0.7253736257553101,синтагматический;;
"близкий,главный,1,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,3.84375,4.03125,4.227272727272725,2.9,,""предметные имена: лица, прилагательные: качественные"", ,0.001742160278745645,0.0006928908349340033,0.6113228514880837,0.0,0.5845816731452942,парадигматический";;
близкий,добрый,1,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.264705882352941,3.735294117647059,4.69642857142857,3.0,,прилагательные: качественные, ,0.00398406374501992,0.00299028155352659,1.973257941848065,0.4,0.8048769235610962,парадигматический;;
"близкий,знакомый,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,3.25,3.375,4.076923076923075,2.458333333,,""предметные имена: лица, прилагательные: качественные"", ,0.0343213728549142,0.02177903207955665,6.263082018619837,0.0,0.8690356612205505,коллокативный / тематический";;
близкий,круг,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.727272727272727,3.03030303030303,3.58,2.325581395348837,, , ,0.006615214994487321,0.005192575809909904,2.865934678236883,0.0,0.5585169196128845,синтагматический;;
близкий,муж,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.6,3.133333333333333,4.01,1.69811320754717,,предметные имена: лица, ,0.003610108303249098,0.002779855339276284,1.70309910158089,0.0,0.619080126285553,синтагматический / тематический;;
близкий,помощь,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,4.151515151515151,4.060606060606061,4.44897959183673,2.818181818181818,,предметные имена: лица, ,0.02037617554858934,0.02450628086527035,4.052066449220605,0.0,0.6988762617111206,синтагматический / тематический;;
близкий,путь,1,A,S,4.133333333333334,3.866666666666667,4.604651162790695,3.0,3.129032258064516,3.290322580645161,3.973214285714285,3.431818181818182,, , ,0.0009881422924901185,-0.00107954535432819,-0.6211960078503886,0.0,0.6519613265991211,синтагматический;;
близкий,соседний,1,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.678571428571428,2.785714285714286,3.24,2.9,гипоним,прилагательные: расстояние, ,0.09541984732824428,0.0501002004008016,9.953397519487222,0.8571428571428571,0.7402703166007996,парадигматический;;
близкий,теплый,1,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.78125,2.5625,4.5531914893617,2.633333333333333,,прилагательные: качественные, ,0.005326231691078562,0.003502183786270123,2.976117595987306,0.4,0.6351525187492371,парадигматический;;
близкий,чужой,1,A,A,4.133333333333334,3.866666666666667,4.604651162790695,3.0,2.125,2.25,2.24489795918367,3.3129375,,предметные имена: лица, ,0.01880877742946709,0.01175494534142997,5.419418947484871,0.0,0.6990575194358826,парадигматический;;
"бог,вера,57,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.793103448275862,3.517241379310345,4.59,3.6875,""домен, прочая связь"", , ,0.2557077625570776,0.2270919387339397,8.19617144082169,0.1818181818181818,0.7525110244750977,тематический";;
бог,быть,42,S,V,3.633333333333333,3.8,4.069767441860465,3.475,2.966666666666667,3.066666666666667,4.034090909090905,3.066666666666667,, ,адресат + буд. (id:61437); адресат + буд. (id:37044),0.05388471177944862,0.08525165233725897,5.291519317409172,0.0,0.7547294497489929,синтагматический / тематический;
бог,небо,20,S,S,3.633333333333333,3.8,4.069767441860465,3.475,2.441176470588236,3.117647058823529,4.7,2.354166666666667,, , ,0.04482390608324439,0.04182504749080657,5.568434916410244,0.2222222222222222,0.7169075608253479,тематический;;
бог,церковь,14,S,S,3.633333333333333,3.8,4.069767441860465,3.475,2.67741935483871,3.032258064516129,3.876923076923075,1.854166666666667,, , ,0.1159420289855072,0.0809811315565335,7.666350494292995,0.4444444444444444,0.5998833179473877,тематический;;
бог,давать,12,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.03125,3.4375,3.69444444444444,3.166666666666667,, , ,0.03243243243243243,0.02391274502537071,5.604545209819523,0.0,0.7234185934066772,синтагматический;;
бог,единый,10,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.1,3.5,3.982142857142855,2.733333333333333,, , ,0.0411663807890223,0.02423040317664073,7.050946880007703,0.0,0.6467685699462891,синтагматический;;
бог,мир,5,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.970588235294118,3.823529411764706,4.51162790697674,3.65,, ,контейнер метаф. + содержимое метаф. (id:42019),0.004241781548250266,0.007478808890006585,1.368299501423574,0.25,0.707567572593689,тематический;;
бог,солнце,5,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.264705882352941,3.588235294117647,4.78,1.708333333333333,, , ,0.01007049345417925,0.009159044664042167,3.327040321177397,0.2,0.4867144823074341,синтаксический;;
бог,свет,4,S,S,3.633333333333333,3.8,4.069767441860465,3.475,2.193548387096774,3.903225806451613,4.406976744186045,3.25,, , ,0.004833836858006042,0.00578507622232919,1.790143638012025,0.2666666666666667,0.7715240716934204,тематический;;
бог,бог,3,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.633333333333333,3.8,4.069767441860465,3.475,,предметные имена: фант._сущ, ,0.008021390374331552,0.005585665992989906,3.558741520206399,1.0,1.000000238418579,идентичные;;
бог,видеть,3,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.066666666666667,3.066666666666667,4.162790697674415,2.5,, , ,0.008241758241758242,0.00562613199952112,3.676098470844558,0.0,0.6466400027275085,синтагматический;;
бог,высокий,3,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.033333333333333,3.5,3.906976744186045,2.766666666666667,, , ,0.005633802816901409,0.004944279789470173,2.396350191449494,0.0,0.637068510055542,синтагматический;;
бог,любовь,3,S,S,3.633333333333333,3.8,4.069767441860465,3.475,4.7,3.666666666666667,4.794642857142855,4.090909090909091,, , ,0.003311258278145695,0.00343287444552935,1.192419305960583,0.2,0.6290767192840576,тематический;;
бог,отец,3,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.294117647058823,3.029411764705882,4.619565217391305,1.9,, ,агенс + пациенс (id:113479),0.006779661016949152,0.005308473848251094,2.940356017947793,0.3636363636363636,0.7057144045829773,парадигматический;;
бог,смерть,3,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.862068965517242,2.172413793103448,1.10576923076923,2.641509433962264,, , ,0.006936416184971098,0.005348939854782307,3.015709699951161,0.0,0.5162516832351685,тематический;;
бог,создавать,3,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.78125,3.71875,4.62,3.096774193548387,, , ,0.0091324200913242,0.005769786322706927,4.192419305960583,0.0,0.7968711256980896,синтагматический;;
бог,большой,2,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,, , ,0.002075765438505449,0.001165651282445061,0.4869439979221927,0.0,0.6829965710639954,синтагматический;;
бог,война,2,S,S,3.633333333333333,3.8,4.069767441860465,3.475,4.580645161290323,1.548387096774194,1.09302325581395,2.325,, , ,0.006896551724137931,0.005338823353149504,2.996499095985326,0.0,0.4509515166282654,синтаксический;;
бог,жизнь,2,S,S,3.633333333333333,3.8,4.069767441860465,3.475,4.193548387096774,3.903225806451613,4.68181818181818,3.525,, ,пациенс + сфера (id:68019),0.002452984464431725,0.002150102038489884,0.6265267682380139,0.2222222222222222,0.6226766109466553,тематический;;
бог,сила,2,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.727272727272727,4.090909090909091,4.195652173913039,3.4,, , ,0.002633311389071758,0.001991157815681815,0.9695585531670479,0.2222222222222222,0.5408898591995239,не определена;;
бог,белый,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,2.392857142857143,2.928571428571428,4.07954545454545,2.24567,, , ,0.002134471718249733,0.001134174980210313,1.176117493631483,0.0,0.4001938104629517,синтагматический;;
бог,близкий,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,4.133333333333334,3.866666666666667,4.604651162790695,3.0,, , ,0.0025,0.001411367124949126,1.706992478790342,0.0,0.7465687990188599,синтагматический;;
бог,великий,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,4.205882352941177,4.470588235294118,4.315217391304345,2.9,, , ,0.006493506493506494,0.003818198010566102,4.019582709098367,0.0,0.6640596389770508,синтагматический;;
бог,вода,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,2.433333333333333,3.3,4.467391304347824,2.1,, , ,0.001591089896579157,0.0004867188757108982,0.3944630819052288,0.2222222222222222,0.4185458719730377,тематический;;
бог,возможный,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.166666666666667,3.066666666666667,3.64285714285714,3.233333333333333,, , ,0.003816793893129771,0.001969798015079871,4.973779019485243,0.0,0.5930718183517456,синтагматический;;
бог,главный,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.84375,4.03125,4.227272727272725,2.9,, , ,0.00175284837861525,0.0007214217135919363,0.6317043514861043,0.0,0.6120645999908447,синтагматический;;
бог,год,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,2.909090909090909,3.212121212121212,4.193181818181815,2.075,, , ,0.001436781609195402,0.0002135733316252074,0.159997828268206,0.2222222222222222,0.5234161019325256,не определена;;
бог,друг,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,4.066666666666666,3.133333333333333,4.75581395348837,2.425,, , ,0.0005415651232060655,-0.0044420407197909,-1.670527942060338,0.4,0.6086786985397339,не определена;;
бог,закон,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,4.029411764705882,3.058823529411764,2.941860465116275,2.2,, , ,0.001477104874446086,0.000290458744034513,0.2222349603961447,0.2,0.574917733669281,тематический;;
бог,земля,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.060606060606061,3.909090909090909,4.27173913043478,2.725,, , ,0.002022244691607685,0.001028963363229158,1.016676977922957,0.2222222222222222,0.7290222644805908,тематический;;
бог,игра,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.96875,3.21875,4.109999999999999,2.7,, , ,0.001932367149758454,0.0009358915482073676,0.8889706316808813,0.2222222222222222,0.4972035586833954,синтаксический / тематический;;
бог,мальчик,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,2.5,2.28125,4.38,1.333333333333333,, , ,0.002162162162162162,0.001158454584129042,1.215555804758518,0.2666666666666667,0.5894815921783447,не определена;;
бог,мертвый,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.580645161290323,2.064516129032258,1.15,1.98764,, , ,0.003571428571428571,0.001896959203323687,3.886316178234904,0.0,0.4891498684883118,синтагматический;;
бог,надежда,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.793103448275862,3.896551724137931,4.48,4.069767441860465,, , ,0.00583941605839416,0.003678590288033416,3.381321982217163,0.1666666666666667,0.4970504641532898,не определена;;
бог,помогать,1,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.931034482758621,3.96551724137931,4.304347826086955,2.133333333333333,, , ,0.002628120893561104,0.001490275837684992,1.902316656928619,0.0,0.5710248947143555,синтагматический;;
бог,правда,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.888888888888889,4.809523809523809,4.36153846153846,3.375,, , ,0.002100840336134454,0.001103825475311903,1.128288968540867,0.0,0.6316357254981995,синтаксический;;
бог,правый,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.6,3.633333333333333,3.82407407407407,3.03296,, , ,0.002301495972382048,0.001271759402416439,1.415358306216579,0.0,0.7092583179473877,синтагматический;;
бог,святой,1,S,A,3.633333333333333,3.8,4.069767441860465,3.475,3.205882352941177,3.676470588235294,4.390000000000001,4.10976,, , ,0.02486678507992895,0.01409815105552288,6.631386822038165,0.0,0.8360468149185181,синтагматический;;
бог,сердце,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.833333333333333,3.133333333333333,4.393617021276595,2.264150943396226,, , ,0.002262443438914027,0.001241409897518029,1.359069175370035,0.2222222222222222,0.482565701007843,не определена;;
бог,смочь,1,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.59375,3.75,4.21428571428571,3.266666666666667,, , ,0.003149606299212598,0.001745211678831637,2.813907682706854,0.0,0.3629605770111084,синтагматический;;
бог,смысл,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.6,3.166666666666667,4.038461538461535,3.509433962264151,, , ,0.002162162162162162,0.001158454584129042,1.215555804758518,0.2857142857142857,0.7508758306503296,не определена;;
бог,существовать,1,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.366666666666667,3.133333333333333,3.50892857142857,3.033333333333333,, , ,0.002911208151382824,0.001640000061850482,2.366448705735632,0.0,0.7493278980255127,синтагматический;;
бог,увидеть,1,S,V,3.633333333333333,3.8,4.069767441860465,3.475,3.066666666666667,3.133333333333333,3.880434782608695,2.633333333333333,, , ,0.002522068095838588,0.001425530227235051,1.740159342725541,0.0,0.6285980939865112,синтагматический;;
бог,управление,1,S,S,3.633333333333333,3.8,4.069767441860465,3.475,3.121212121212121,3.696969696969697,3.32,2.60377358490566,, , ,0.003571428571428571,0.001896959203323687,3.886316178234904,0.5,0.568831205368042,не определена;;
"богатый,бедный,80,A,A,3.59375,3.28125,4.23,2.1347,2.5,1.933333333333333,1.9,2.366666666666667,,""предметные имена: лица, прилагательные: качественные"", ,0.4369230769230769,0.2845509283157046,9.864739899666825,0.4,0.4581793546676636,парадигматический";;
богатый,человек,78,A,S,3.59375,3.28125,4.23,2.1347,3.233333333333333,3.766666666666667,4.443181818181815,2.25,,предметные имена: лица, ,0.01507392018552517,0.1365406544269049,2.97289172911837,0.0,0.4665552973747253,коллокативный / синтагматический / тематический;;
богатый,деньги,29,A,S,3.59375,3.28125,4.23,2.1347,4.354838709677419,4.193548387096774,4.13953488372093,2.25,, , ,0.01964636542239686,0.05501133479844247,3.541180539270757,0.0,0.7007656693458557,синтагматический;;
богатый,папа,17,A,S,3.59375,3.28125,4.23,2.1347,3.727272727272727,2.242424242424242,4.38,1.673076923076923,,предметные имена: лица, ,0.04479578392621871,0.03357646732963332,6.018492547709108,0.0,0.3786118030548096,синтагматический / тематический;;
богатый,дом,14,A,S,3.59375,3.28125,4.23,2.1347,3.612903225806452,4.516129032258065,4.55681818181818,2.575,, , ,0.006447453255963894,0.02168556157911541,1.840002614251093,0.0,0.4193410873413086,синтагматический;;
богатый,мир,9,A,S,3.59375,3.28125,4.23,2.1347,3.970588235294118,3.823529411764706,4.51162790697674,3.65,, , ,0.006346967559943582,0.0133257622714548,1.932880502146709,0.0,0.3673233091831207,синтагматический;;
богатый,муж,8,A,S,3.59375,3.28125,4.23,2.1347,2.6,3.133333333333333,4.01,1.69811320754717,,предметные имена: лица, ,0.01444043321299639,0.01481604340936772,3.70309910158089,0.0,0.3929643034934998,синтагматический / тематический;;
богатый,мужчина,8,A,S,3.59375,3.28125,4.23,2.1347,3.6,3.566666666666667,3.96,1.584905660377359,,предметные имена: лица, ,0.01469237832874196,0.01485448666004807,3.748826375238019,0.0,0.4330626428127289,синтагматический / тематический;;
богатый,обеспечивать,8,A,V,3.59375,3.28125,4.23,2.1347,3.8125,3.8125,3.75,2.766666666666667,, , ,0.02925045703839122,0.01595113096892947,7.368435018766066,0.0,0.6973202228546143,парадигматический;;
богатый,опыт,7,A,S,3.59375,3.28125,4.23,2.1347,3.5,4.066666666666666,4.08510638297872,3.325,, , ,0.01343408900083963,0.01464810710376411,3.518769291850497,0.0,0.2614589929580688,синтагматический;;
богатый,ум,7,A,S,3.59375,3.28125,4.23,2.1347,3.833333333333333,4.033333333333333,4.56,3.255813953488372,,предметные имена: лица, ,0.01323251417769376,0.01291117851351129,3.634047968701636,0.0,0.3933455049991608,синтагматический / тематический;;
богатый,парень,4,A,S,3.59375,3.28125,4.23,2.1347,3.233333333333333,3.3,3.66,1.673076923076923,,предметные имена: лица, ,0.006606110652353427,0.006583515144039634,2.477664088520824,0.0,0.391600638628006,синтагматический / тематический;;
богатый,денежный,3,A,A,3.59375,3.28125,4.23,2.1347,3.787878787878788,4.03030303030303,3.84,2.7,синоним, , ,0.06030150753768844,0.03591027796992308,7.508612676814327,1.0,0.6855340003967285,парадигматический;;
богатый,дорогой,3,A,A,3.59375,3.28125,4.23,2.1347,3.733333333333333,3.8,3.55813953488372,2.765135,гипероним,прилагательные: качественные, ,0.0221606648199446,0.01559704839687367,5.152497619566917,0.9090909090909091,0.399092048406601,парадигматический;;
богатый,отец,3,A,S,3.59375,3.28125,4.23,2.1347,3.294117647058823,3.029411764705882,4.619565217391305,1.9,,предметные имена: лица, ,0.006726457399103139,0.005222925744657545,2.919974517949772,0.0,0.3624988794326782,синтагматический / тематический;;
богатый,друг,2,A,S,3.59375,3.28125,4.23,2.1347,4.066666666666666,3.133333333333333,4.75581395348837,2.425,,предметные имена: лица, ,0.001081081081081081,-0.002464613385115958,-0.6909094420583589,0.0,0.4084609746932983,синтагматический / тематический;;
богатый,здоровый,2,A,A,3.59375,3.28125,4.23,2.1347,3.65625,4.03125,4.84,2.9,,прилагательные: качественные, ,0.01271860095389507,0.007761092612248078,4.931029706458768,0.5,0.3752140998840332,парадигматический;;
богатый,старик,2,A,S,3.59375,3.28125,4.23,2.1347,2.333333333333333,2.393939393939394,3.08,1.930232558139535,,предметные имена: лица, ,0.007476635514018692,0.003939222846636143,5.78347251804491,0.0,0.3507478535175323,синтагматический / тематический;;
богатый,счастливый,2,A,A,3.59375,3.28125,4.23,2.1347,4.294117647058823,4.058823529411764,4.8,3.333333333333333,,прилагательные: качественные, ,0.01049868766404199,0.007491989857485667,3.91447853019492,0.4,0.3451998233795166,парадигматический;;
богатый,успех,2,A,S,3.59375,3.28125,4.23,2.1347,4.15625,3.8125,4.83,3.511627906976744,, , ,0.004073319755600814,0.003034794791156463,2.037518140651449,0.0,0.4247971177101135,синтагматический;;
"богатый,богатый,1,A,A,3.59375,3.28125,4.23,2.1347,3.59375,3.28125,4.23,2.1347,,""предметные имена: лица, прилагательные: качественные"", ,0.003053435114503817,0.001690392023639781,2.667995300624974,1.0,1.00000011920929,идентичные";;
богатый,власть,1,A,S,3.59375,3.28125,4.23,2.1347,3.9,3.933333333333333,2.75,3.175,, , ,0.002136752136752137,0.001121836579367319,1.181908049986624,0.0,0.3933515548706055,синтагматический;;
богатый,возможность,1,A,S,3.59375,3.28125,4.23,2.1347,4.066666666666666,4.133333333333334,4.267441860465115,3.225,, , ,0.002785515320334262,0.001562922297699692,2.178610459886049,0.0,0.4375828504562378,синтагматический;;
богатый,гражданин,1,A,S,3.59375,3.28125,4.23,2.1347,3.142857142857143,3.357142857142857,3.7,1.825,,предметные имена: лица, ,0.003333333333333334,0.001801675117714462,3.295186036735427,0.0,0.2802000939846039,синтагматический / тематический;;
богатый,деловой,1,A,A,3.59375,3.28125,4.23,2.1347,3.642857142857143,3.892857142857143,3.35,2.766666666666667,,прилагательные: качественные, ,0.006884681583476764,0.003846149713410046,4.595845514869138,0.4,0.5077019929885864,парадигматический;;
богатый,дух,1,A,S,3.59375,3.28125,4.23,2.1347,3.848484848484849,3.515151515151515,3.58,4.348837209302325,, , ,0.002072538860103627,0.001063160038855215,1.089211374832942,0.0,0.3166485726833344,синтагматический;;
богатый,зал,1,A,S,3.59375,3.28125,4.23,2.1347,2.848484848484849,2.696969696969697,3.51086956521739,2.275,, , ,0.00273972602739726,0.00153864234990158,2.101648478071165,0.0,0.4479715824127197,синтагматический;;
богатый,край,1,A,S,3.59375,3.28125,4.23,2.1347,2.966666666666667,2.9,3.48,2.575,, , ,0.002645502645502645,0.001486035796339003,1.947772970293344,0.0,0.4068845510482788,синтагматический;;
богатый,культурный,1,A,A,3.59375,3.28125,4.23,2.1347,3.833333333333333,3.733333333333333,4.238461538461535,2.9,,прилагательные: качественные, ,0.003816793893129771,0.00195544812043584,5.309541329712498,0.5,0.4322348237037659,парадигматический;;
богатый,машина,1,A,S,3.59375,3.28125,4.23,2.1347,3.1,3.166666666666667,3.802325581395345,2.225,, , ,0.001558846453624318,0.0004197414222052408,0.3386876753720141,0.0,0.3540652990341187,синтагматический;;
богатый,миллион,1,A,S,3.59375,3.28125,4.23,2.1347,4.172413793103448,3.758620689655173,4.61,1.298475,, , ,0.007905138339920948,0.003997899387148248,8.146042597429618,0.0,0.4661338329315186,синтагматический;;
богатый,начальник,1,A,S,3.59375,3.28125,4.23,2.1347,3.566666666666667,2.366666666666667,2.55,2.05,,предметные имена: лица, ,0.002522068095838588,0.00141117262396149,1.753725174650858,0.0,0.3987425565719604,синтагматический / тематический;;
"богатый,несчастный,1,A,A,3.59375,3.28125,4.23,2.1347,3.285714285714286,1.6,1.45,3.34671,,""предметные имена: лица, прилагательные: качественные"", ,0.0035650623885918,0.001880584948058327,3.999201209100347,0.4,0.330748975276947,парадигматический";;
богатый,писатель,1,A,S,3.59375,3.28125,4.23,2.1347,3.166666666666667,3.1,3.98,1.854166666666667,,предметные имена: лица, ,0.002659574468085106,0.001494129112271707,1.970403944792912,0.0,0.3166491687297821,синтагматический / тематический;;
богатый,семья,1,A,S,3.59375,3.28125,4.23,2.1347,3.939393939393939,4.393939393939394,4.67,2.075471698113208,,предметные имена: лица, ,0.001209921355111918,-0.0003288903015698863,-0.2190299891582603,0.0,0.2951841950416565,синтагматический / тематический;;
богатый,старый,1,A,A,3.59375,3.28125,4.23,2.1347,2.366666666666667,2.1,2.51162790697674,2.733333333333333,,прилагательные: качественные, ,0.002074688796680498,0.001065183367838391,1.092310613491828,0.5,0.3727400302886963,парадигматический;;
богатый,счет,1,A,S,3.59375,3.28125,4.23,2.1347,3.529411764705882,3.323529411764706,3.223404255319145,2.490566037735849,, , ,0.002881844380403458,0.001611482193295916,2.346067205737612,0.0,0.5394134521484375,синтагматический;;
богатый,умный,1,A,A,3.59375,3.28125,4.23,2.1347,4.066666666666666,4.166666666666667,4.641304347826085,2.935483870967742,,прилагательные: качественные, ,0.004004004004004004,0.00300039819844247,1.987613234825135,0.3333333333333333,0.5229136943817139,парадигматический;;
богатый,финансовый,1,A,A,3.59375,3.28125,4.23,2.1347,3.6,3.866666666666667,3.576923076923075,2.2,, , ,0.003603603603603604,0.001892724921957383,4.146042597429618,0.0,0.6492774486541748,парадигматический;;
богатый,чувство,1,A,S,3.59375,3.28125,4.23,2.1347,4.212121212121212,3.696969696969697,4.340425531914891,3.754716981132075,, , ,0.002460024600246003,0.00137070604429797,1.658776770595595,0.0,0.3292771577835083,синтагматический;;
богатый,язык,1,A,S,3.59375,3.28125,4.23,2.1347,2.928571428571428,3.321428571428572,3.732142857142855,3.237864,,предметные имена: лица, ,0.001158412974225311,-0.001964851126271482,-0.5750565912775669,0.0,0.2808692455291748,синтагматический / тематический;;
боевой,дух,38,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.848484848484849,3.515151515151515,3.58,4.348837209302325,, , ,0.09643605870020965,0.09341251582224634,6.644931998664329,0.0,0.5157326459884644,синтагматический / коллокативный;;
боевой,фильм,21,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.205882352941177,3.147058823529412,4.13,2.075,, , ,0.02429596907785754,0.04244967479193178,4.075390459620217,0.0,0.7186338305473328,синтагматический;;
боевой,военный,11,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,4.470588235294118,2.294117647058823,2.86046511627907,1.86734,,прилагательные: относительные, ,0.03080872913992298,0.02402566771189737,5.385643345074469,0.0,0.6708344221115112,тематический;;
боевой,война,11,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,4.580645161290323,1.548387096774194,1.09302325581395,2.325,, , ,0.02540415704387991,0.02179843839627748,4.882745381677821,0.0,0.7820278406143188,синтагматический;;
боевой,оружие,11,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,4.064516129032258,2.774193548387097,2.14,2.192307692307693,, , ,0.04152249134948097,0.02443234778619235,7.078665591653078,0.0,0.8202565908432007,синтагматический;;
боевой,солдат,9,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.941176470588236,3.588235294117647,3.37,1.846153846153846,, , ,0.02567760342368046,0.01802987302466954,5.420771568478071,0.0,0.663628101348877,синтагматический;;
боевой,товарищ,8,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.419354838709677,3.774193548387097,4.202127659574465,2.425,, , ,0.02346041055718475,0.01601711180793158,5.385643345074469,0.0,0.6440660953521729,синтагматический;;
"боевой,сильный,7,A,A,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,4.266666666666667,4.433333333333334,4.581395348837205,2.666666666666667,,""прилагательные: качественные, прилагательные: относительные"", ,0.01014492753623188,0.012553655997813,2.992011209398896,0.3333333333333333,0.7637341022491455,парадигматический";;
боевой,характер,7,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.466666666666667,3.766666666666667,3.56,3.25,, , ,0.01894451962110961,0.01385058101086318,4.821367555368429,0.0,0.7269272804260254,синтагматический / коллокативный;;
боевой,опыт,6,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.5,4.066666666666666,4.08510638297872,3.325,, , ,0.01016949152542373,0.0109071091763357,3.135890460346028,0.0,0.4978527724742889,синтагматический;;
боевой,удар,5,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,4.096774193548387,3.193548387096774,1.8,2.604651162790698,, , ,0.01347708894878706,0.00974210393536689,4.318799595376793,0.0,0.8162558078765869,синтагматический / коллокативный;;
боевой,человек,5,A,S,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,3.233333333333333,3.766666666666667,4.443181818181815,2.25,, , ,0.000967305088024763,-0.009673328865303222,-0.9584237270821422,0.0,0.6553020477294922,синтагматический;;
боевой,опасный,4,A,A,4.03030303030303,3.878787878787879,2.85576923076923,1.9876,4.466666666666667,2.466666666666667,1.52173913043478,2.633333333333333,,прилагательные: относительные, ,0.01353637901861252,0.007996416200255492,5.299055660078378,0.25,0.6230909824371338,парадигматический;;
